"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Josh Downs",9200,"PITT","N CAROLINA",1,34.25,31.25,0.256111833250722,9.17678738998493,16.5747127532959,0.997476890215753,1.80159921231477
"2","WR","Jacob Cowing",9200,"USC","ARIZONA",1,30.25,44.75,0.276618192908805,10.8948898609488,15.6561622619629,1.18422715879878,1.70175676760466
"3","WR","Monaray Baldwin",8500,"TTU","BAYLOR",1,29.5,31.5,0.218908608045014,6.90450922169235,12.7157878875732,0.812295202552041,1.49597504559685
"4","WR","Sam Pinckney",8200,"MAR","COAST CAR",1,25.5,28,0.31311527214829,8.68844176234674,12.4228544235229,1.05956606857887,1.51498224677109
"5","WR","Mario Williams",7700,"ARIZ","USC",1,44.75,30.25,0.265106642406283,8.9365333107724,14.632848739624,1.16058874165875,1.90036996618494
"6","WR","Elijhah Badger",7400,"CU","ARIZONA ST",1,30.5,17,0.295318899817122,8.40640742928391,13.8103475570679,1.13600100395729,1.86626318338755
"7","WR","Ronnie Bell",7000,"MSU","MICHIGAN",1,38.25,16.25,0.308752786156762,8.46688830217645,13.6115856170654,1.20955547173949,1.94451223100935
"8","WR","Cedric Tillman",7000,"UK","TENNESSEE",1,36.5,25,0.257503144388542,7.3116796068689,15.5006885528564,1.04452565812413,2.21438407897949
"9","WR","Myles Price",7000,"BAY","TEXAS TECH",1,31.5,29.5,0.238193287546133,10.9081111419708,14.3351774215698,1.55830159171011,2.04788248879569
"10","WR","Jonathan Mingo",6900,"TXAM","OLE MISS",1,28,26,0.310863998058852,8.78157887122052,11.0769109725952,1.27269259003196,1.60534941631815
"11","WR","Jayden Reed",6500,"MICH","MICH STATE",1,16.25,38.25,0.274898977433906,9.23151294694736,11.6611490249634,1.42023276106882,1.79402292691744
"12","WR","Tayvion Robinson",6400,"TENN","KENTUCKY",1,25,36.5,0.260020591991483,5.80079839880575,6.95607757568359,0.906374749813398,1.08688712120056
"13","WR","Konata Mumpfield",5900,"UNC","PITTSBURGH",1,31.25,34.25,0.274701700745971,8.23908620270408,13.6579627990723,1.39645528859391,2.3149089489953
"14","WR","Daniel Arias",5900,"ASU","COLORADO",1,17,30.5,0.221201888905937,6.94104759784597,7.70084857940674,1.17644874539762,1.3052285727808
"15","WR","Chase Lane",4700,"MISS","TEXAS A&M",1,26,28,0.317264443448475,9.96349097529367,9.27844905853271,2.11989169687099,1.97413809756015
"16","WR","Jalin Hyatt",10000,"UK","TENNESSEE",2,36.5,25,0.230606973403465,6.54797559322892,12.5104598999023,0.654797559322892,1.25104598999023
"17","WR","Jared Brown",8000,"MAR","COAST CAR",2,25.5,28,0.218386505902362,6.05987189700682,8.45319366455078,0.757483987125853,1.05664920806885
"18","WR","Dorian Singer",7600,"USC","ARIZONA",2,30.25,44.75,0.215639421097037,8.49317869452469,12.4084930419922,1.11752351243746,1.63269645289371
"19","WR","Gavin Holmes",7400,"TTU","BAYLOR",2,29.5,31.5,0.190786288088558,6.01751432821241,10.4980068206787,0.813177611920595,1.41864957036199
"20","WR","Malik Heath",7100,"TXAM","OLE MISS",2,28,26,0.225256453292728,6.36325635388312,8.34492301940918,0.896233289279312,1.17534127033932
"21","WR","Jared Wayne",6700,"UNC","PITTSBURGH",2,31.25,34.25,0.223394331095091,6.70023209208276,10.9834136962891,1.00003464060937,1.63931547705807
"22","WR","Roman Wilson",6400,"MSU","MICHIGAN",2,38.25,16.25,0.227284895519578,6.23280472085858,10.8795976638794,0.973875737634153,1.69993713498116
"23","WR","Evan Stewart",6200,"MISS","TEXAS A&M",2,26,28,0.21114125841518,6.63075887063104,9.35779857635498,1.06947723719856,1.509322351025
"24","WR","Keon Coleman",6200,"MICH","MICH STATE",2,16.25,38.25,0.218705191625799,7.34444277277673,7.36750745773315,1.18458754399625,1.18830765447309
"25","WR","Barion Brown",6100,"TENN","KENTUCKY",2,25,36.5,0.191969917377865,4.2826561574049,7.41982984542847,0.702074779902442,1.2163655484309
"26","WR","Andre Johnson",5500,"CU","ARIZONA ST",2,30.5,17,0.193580956962928,5.5103835067406,7.92724800109863,1.00188791031647,1.44131781838157
"27","WR","Montana Lemonious-Craig",5400,"ASU","COLORADO",2,17,30.5,0.175404401588644,5.50397786528933,5.34071826934814,1.01925516023877,0.989021901731138
"28","WR","Brenden Rice",5300,"ARIZ","USC",2,44.75,30.25,0.192081607834599,6.47491768301289,10.8141078948975,1.22168258170055,2.04039771601839
"29","WR","Trey Cleveland",5000,"BAY","TEXAS TECH",2,31.5,29.5,0.152228170520014,6.97132072896715,10.6237945556641,1.39426414579343,2.12475891113281
"30","WR","Gavin Blackwell",4600,"PITT","N CAROLINA",2,34.25,31.25,0.16879377760944,6.04807903724558,9.34255123138428,1.31479979070556,2.03098939812702
"31","WR","Tetairoa McMillan",8000,"USC","ARIZONA",3,30.25,44.75,0.187917153431704,7.40130888750474,10.2764625549316,0.925163610938093,1.28455781936646
"32","WR","Bru McCoy",6500,"UK","TENNESSEE",3,36.5,25,0.168113239412136,4.77349566807496,8.86427688598633,0.73438394893461,1.36373490553636
"33","TE","Ben Sims",6100,"TTU","BAYLOR",3,29.5,31.5,0.131515828939826,4.14808838182747,7.37521314620972,0.680014488824175,1.20905133544422
"34","WR","J.J. Jones",6100,"PITT","N CAROLINA",3,34.25,31.25,0.146025169350705,5.2322530970528,6.6021900177002,0.857746409352918,1.08232623240987
"35","WR","Bryan Thompson",5900,"CU","ARIZONA ST",3,30.5,17,0.141828292936429,4.03721677197691,5.9961142539978,0.684274029148629,1.01629055152505
"36","WR","Dane Key",5700,"TENN","KENTUCKY",3,25,36.5,0.143980424297741,3.21205873861355,5.75036287307739,0.563519076949745,1.00883559176796
"37","WR","Moose Muhammad III",5500,"MISS","TEXAS A&M",3,26,28,0.160242502550027,5.03231534760671,7.14394855499268,0.914966426837584,1.2988997372714
