"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Elijah Cooks",8500,"UTST","S JOSE ST",1,24.5,26,0.283770819625731,11.3048200498188,13.6925716400146,1.32997882939044,1.61089078117819
"2","WR","Jalen Moreno-Cropper",8400,"NEV","FRESNO ST",1,38,16,0.269899201825577,8.74623259533437,15.0792026519775,1.04121816611123,1.79514317285447
"3","WR","Troy Franklin",8300,"UTAH","OREGON",1,29.25,31.25,0.237389155559287,7.55089476932849,13.8644924163818,0.909746357750421,1.67042077305805
"4","WR","Devaughn Vele",7800,"ORE","UTAH",1,31.25,29.25,0.359921223264338,9.98204052050669,16.0846481323242,1.27974878468035,2.062134375939
"5","WR","Brian Cobbs",7600,"SJST","UTAH ST",1,26,24.5,0.338066430854708,9.96117773194129,9.65569686889648,1.31068128051859,1.27048643011796
"6","WR","B.J. Casteel",5500,"FRES","NEVADA",1,16,38,0.339478605124146,11.0094233586036,8.91526222229004,2.00171333792793,1.6209567676891
"7","TE","Dalton Kincaid",7200,"ORE","UTAH",2,31.25,29.25,0.195820043126717,5.4308650862266,12.2294483184814,0.754286817531472,1.69853448867798
"8","WR","Nikko Remigio",7100,"NEV","FRESNO ST",2,38,16,0.257258570091999,8.33660594751164,12.6933822631836,1.1741698517622,1.78780031875825
"9","WR","Dont'e Thornton",5900,"UTAH","OREGON",2,29.25,31.25,0.199861479471786,6.35721120612379,9.6900634765625,1.07749342476674,1.64238364009534
"10","WR","Jermaine Braddock",5600,"UTST","S JOSE ST",2,24.5,26,0.172058459377278,6.85443952226867,10.4717464447021,1.22400705754798,1.86995472226824
"11","WR","Jamaal Bell",5400,"FRES","NEVADA",2,16,38,0.214353775391428,6.95157640622519,6.91357231140137,1.28732896411578,1.28029116877803
"12","WR","Zane Pope",6400,"NEV","FRESNO ST",3,38,16,0.157843821478533,5.11501615065856,8.29899597167969,0.7992212735404,1.29671812057495
"13","WR","Justin McGriff",6400,"SJST","UTAH ST",2,26,24.5,0.242231593971099,7.1373899908878,8.0558614730835,1.11521718607622,1.2587283551693
"14","WR","Jaylen Dixon",6200,"ORE","UTAH",3,31.25,29.25,0.14164412508172,3.92835238565254,6.63361501693726,0.633605223492345,1.06993790595762
"15","WR","Justin Lockhart",6100,"UTST","S JOSE ST",3,24.5,26,0.131424910047049,5.23568617839235,7.93556833267212,0.858309209572516,1.30091284142166
"16","WR","Kris Hutson",5500,"UTAH","OREGON",3,29.25,31.25,0.180980367440262,5.75663916338642,8.31993675231934,1.04666166607026,1.51271577314897
"17","WR","Dalevon Campbell",5100,"FRES","NEVADA",3,16,38,0.151885016834748,4.92569024062908,5.83696889877319,0.965821615809624,1.1445037056418
"18","WR","Erik Brooks",6100,"NEV","FRESNO ST",4,38,16,0.0887599177842105,2.8763141233191,5.6543755531311,0.471526905462148,0.926946811988706
"19","WR","Solomon Enis",5600,"ORE","UTAH",4,31.25,29.25,0.0971948405075068,2.69559774089112,4.99785661697388,0.481356739444843,0.892474395888192
"20","TE","Terrance Ferguson",5400,"UTAH","OREGON",4,29.25,31.25,0.11210877491223,3.56596559807539,5.74147796630859,0.66036399964359,1.06323666042752
"21","TE","Josh Sterzer",5100,"SJST","UTAH ST",3,26,24.5,0.150073785245803,4.4219464321233,5.13719701766968,0.867048320024177,1.00729353287641
