"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Jalen White",9500,"ULL","GA SOUTHRN",1,28,31.5,20.9471337525551,3.45149336857176,14.9988479614258,1.57882610120271
"2","RB","Deneric Prince",8600,"MEM","TULSA",1,27.5,34,17.6555016266419,2.13865002262831,16.460391998291,1.91399906956872
"3","RB","Chris Smith",7800,"GSOU","LA LAFAYET",1,31.5,28,14.3806956118316,3.17876921285846,12.715030670166,1.63013213720077
"4","RB","Brandon Thomas",7300,"TULS","MEMPHIS",1,34,27.5,12.3443998704514,1.8146228782653,14.0458030700684,1.92408261233813
"5","RB","Asa Martin",6900,"TULS","MEMPHIS",2,34,27.5,8.23933271962142,3.06883130409319,8.88693904876709,1.28796218098074
"6","RB","Terrence Williams",6500,"GSOU","LA LAFAYET",2,31.5,28,12.7207378167356,2.25201803777855,10.1670846939087,1.56416687598595
"7","RB","Gerald Green",5900,"ULL","GA SOUTHRN",2,28,31.5,7.74169571833476,2.42176483267909,6.60249519348145,1.11906698194601
"8","RB","Steven Anderson",5400,"MEM","TULSA",2,27.5,34,8.64310132009601,1.86800289754415,7.48524808883667,1.38615705348827
"9","RB","Jordan Ford",6000,"MEM","TULSA",3,27.5,34,3.93371182375379,2.45464874148284,5.4863715171814,0.914395252863566
"10","RB","Jevyon Ducker",5600,"TULS","MEMPHIS",3,34,27.5,5.87474766642608,1.99875654742663,6.88806486129761,1.23001158237457
"11","RB","Jacob Kibodi",4800,"GSOU","LA LAFAYET",3,31.5,28,5.67637288606379,2.42397921920931,7.28598928451538,1.51791443427404
"12","RB","OJ Arnold",4600,"ULL","GA SOUTHRN",3,28,31.5,2.03650508015211,2.40991788556635,3.22719073295593,0.701563202816507
"13","RB","Dre'lyn Washington",4700,"GSOU","LA LAFAYET",4,31.5,28,5.67146279468371,2.10240154503631,7.28598928451538,1.5502104860671
"14","RB","Terron Dixon II",4200,"ULL","GA SOUTHRN",4,28,31.5,1.7338257205138,2.37789913038068,3.22719073295593,0.768378745941889
"15","RB","Tahj Gary",4200,"MEM","TULSA",4,27.5,34,3.06720943482886,1.27445178361133,7.56693553924561,1.801651318868
"16","RB","Bill Jackson",4900,"MEM","TULSA",5,27.5,34,1.4287249159023,1.82699020347987,4.10994243621826,0.838763762493523
