"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Keylon Stokes",9200,"MEM","TULSA",1,27.5,34,0.31989629237406,10.4317377492715,13.6376056671143,1.1338845379643,1.48234844207764
"2","WR","Derwin Burgess Jr.",8500,"ULL","GA SOUTHRN",1,28,31.5,0.276197524822746,10.9978871825392,14.0149774551392,1.29386908029872,1.6488208770752
"3","TE","Caden Prieskorn",7700,"TULS","MEMPHIS",1,34,27.5,0.2121886348072,6.99105635891945,12.9581851959229,0.907929397262267,1.68288119427569
"4","WR","Michael Jefferson",7500,"GSOU","LA LAFAYET",1,31.5,28,0.237346399417911,8.33049881175646,12.779447555542,1.11073317490086,1.70392634073893
"5","WR","JuanCarlos Santana",7900,"MEM","TULSA",2,27.5,34,0.25125130739532,8.19324202996643,9.21847629547119,1.03711924429955,1.16689573360395
"6","WR","Khaleb Hood",7300,"ULL","GA SOUTHRN",2,28,31.5,0.201632225102976,8.02877746811816,11.1716995239258,1.0998325298792,1.53036979779805
"7","WR","Eddie Lewis",7100,"TULS","MEMPHIS",2,34,27.5,0.179226906416786,5.90505426896699,9.8078498840332,0.831697784361548,1.38138730761031
"8","WR","Isaiah Epps",6500,"MEM","TULSA",3,27.5,34,0.204112661528573,6.65606262757848,7.25693559646606,1.02400963501207,1.11645163022555
"9","WR","Javon Ivory",5900,"TULS","MEMPHIS",3,34,27.5,0.153895520956802,5.0704518711469,7.29389667510986,0.859398622228289,1.23625367374743
"10","WR","Jeremy Singleton",5700,"ULL","GA SOUTHRN",3,28,31.5,0.180249182770763,7.1773278132378,8.05966854095459,1.25918031811189,1.41397693700958
"11","TE","Neal Johnson",5300,"GSOU","LA LAFAYET",2,31.5,28,0.154460565350953,5.42133168767272,7.80216932296753,1.022892771259,1.47210741942784
"12","WR","Gabriel Rogers",6000,"TULS","MEMPHIS",4,34,27.5,0.140364830516521,4.62465127711862,6.45513153076172,0.770775212853104,1.07585525512695
"13","WR","Dontae Fleming",5600,"GSOU","LA LAFAYET",3,31.5,28,0.1267148836082,4.44750031986502,5.8710355758667,0.794196485690183,1.0483992099762
"14","TE","Beau Johnson",4900,"ULL","GA SOUTHRN",4,28,31.5,0.142044551699107,5.65606065978936,5.24306774139404,1.15429809383456,1.07001382477429
"15","TE","Ethan Hall",4400,"MEM","TULSA",4,27.5,34,0.106094207424704,3.45970545753368,4.22277879714966,0.786296694894018,0.95972245389765
"16","WR","Amare Jones",8300,"ULL","GA SOUTHRN",5,28,31.5,0.0897078590625249,3.57207007553719,6.07190275192261,0.430369888618939,0.73155454842441
"17","WR","Malachai Jones",5800,"MEM","TULSA",5,27.5,34,0.0624615651507675,2.03685595174057,3.34247136116028,0.351182060644925,0.576288165717289
