"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Josh Downs",10000,"DUKE","N CAROLINA",1,36.75,29.75,0.245565318378041,7.85419749293543,13.1497478485107,0.785419749293543,1.31497478485107
"2","WR","Jordan Addison",9400,"UTAH","USC",1,30.75,34.25,0.269247237150039,8.73527665881095,13.7353096008301,0.929284750937336,1.46120314902448
"3","WR","Xavier Hutchinson",9200,"TEX","IOWA STATE",1,16,33,0.359401494149304,14.3215361529167,6.45539522171021,1.55668871227355,0.701673393664153
"4","TE","Michael Mayer",8800,"STAN","NOTRE DAME",1,35.25,18.25,0.323442052829512,9.39846707487749,15.7669982910156,1.06800762214517,1.79170435125178
"5","WR","Quentin Johnston",8700,"OKST","TCU",1,36,32.5,0.29011149913813,9.30861452488177,17.0884914398193,1.06995569251515,1.96419441837004
"6","WR","Xavier Worthy",8200,"ISU","TEXAS",1,33,16,0.268385916110282,8.51674192514592,13.2932300567627,1.03862706404219,1.62112561667838
"7","WR","Jalin Hyatt",8000,"ALA","TENNESSEE",1,28.75,36.25,0.302263429967384,11.7399554817072,14.3768472671509,1.4674944352134,1.79710590839386
"8","WR","Oronde Gadsden II",7900,"NCST","SYRACUSE",1,23.25,19.75,0.233253529061625,6.45260940694123,11.8173580169678,0.816786000878636,1.49586810341364
"9","WR","Beaux Collins",7600,"FSU","CLEMSON",1,27.25,23.75,0.219569137648958,6.4894069721218,8.77817630767822,0.853869338437079,1.15502319837871
"10","WR","Jonathan Mingo",7500,"AUB","OLE MISS",1,34.25,19.75,0.283220822922986,7.97468640841858,12.2439260482788,1.06329152112248,1.63252347310384
"11","WR","Traeshon Holden",7400,"TENN","ALABAMA",1,36.25,28.75,0.22783216517215,7.47980688151975,11.8471164703369,1.01078471371888,1.60096168518066
"12","WR","Devaughn Vele",7300,"USC","UTAH",1,34.25,30.75,0.292687121052697,8.36894588647647,14.7256984710693,1.14643094335294,2.01721896863963
"13","WR","Jadon Haselwood",7100,"BYU","ARKANSAS",1,34,32.5,0.270577772912335,7.44402655885223,11.9600896835327,1.04845444490876,1.684519673737
"14","WR","Marvin Mims",7100,"KU","OKLAHOMA",1,35.75,26.75,0.227222454458612,7.12456602302973,12.2664785385132,1.00346000324362,1.72767303359341
"15","WR","Brennan Presley",6900,"TCU","OKLA STATE",1,32.5,36,0.268705653775825,10.1287252580526,15.5151739120483,1.46793119681921,2.24857592928237
"16","WR","Ronnie Bell",6800,"PSU","MICHIGAN",1,29.5,22.5,0.323056658907917,8.82339688244271,12.5673084259033,1.2975583650651,1.84813359204461
"17","WR","Tayvion Robinson",6800,"MSST","KENTUCKY",1,19.75,26.25,0.218718159422524,6.56248383635778,8.55510425567627,0.965071152405556,1.25810356701122
"18","WR","Thayer Thomas",6800,"SYR","NC STATE",1,19.75,23.25,0.225762816752468,6.8490819507567,10.0758943557739,1.00721793393481,1.48174916996675
"19","WR","Luke Grimm",6700,"OU","KANSAS",1,26.75,35.75,0.30004234357894,7.84680535826386,10.1066741943359,1.17116497884535,1.50845883497551
"20","WR","Michael Wilson",6600,"ND","STANFORD",1,18.25,35.25,0.232560277647722,7.62987985984935,9.83104801177979,1.15604240300748,1.48955272905754
"21","WR","Johnny Wilson",6400,"CLEM","FLORIDA ST",1,23.75,27.25,0.270346887819912,8.67604838372982,12.0335655212402,1.35563255995778,1.88024461269379
"22","WR","Parker Washington",6300,"MICH","PENN STATE",1,22.5,29.5,0.248263185007738,7.82562221301135,9.35893630981445,1.24216225603355,1.48554544600229
"23","WR","Jordan Moore",6300,"UNC","DUKE",1,29.75,36.75,0.251109206101924,7.85431872448404,11.6504535675049,1.24671725785461,1.84927834404839
"24","WR","Rufus Harvey",6300,"UK","MISS STATE",1,26.25,19.75,0.19947424958423,8.90859833218341,11.3073806762695,1.4140632273307,1.79482232956659
