"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Corey Crooms",8800,"CMU","W MICHIGAN",1,19.75,29.75,0.369404313709697,11.0192369402628,11.6527109146118,1.25218601593896,1.32417169484225
"2","WR","Dante Cephas",8500,"EMU","KENT STATE",1,33.75,26.25,0.405707656546307,12.1546195225005,14.9879369735718,1.42995523794123,1.76328670277315
"3","WR","Cole Tucker",8000,"MIAOH","N ILLINOIS",1,22.75,21.75,0.362799026234511,9.01586733322644,10.4700078964233,1.1269834166533,1.30875098705292
"4","WR","Mac Hippenhammer",7500,"NILL","MIAMI OH",1,21.75,22.75,0.337938835292698,9.32798279324597,10.8243989944458,1.24373103909946,1.44325319925944
"5","WR","Carlos Carriere",7000,"WMU","C MICHIGAN",1,29.75,19.75,0.260754228403502,7.00481762336799,10.5551900863647,1.00068823190971,1.50788429805211
"6","WR","Hassan Beydoun",6200,"KENT","E MICHIGAN",1,26.25,33.75,0.31299215552135,9.00302812728522,10.4048080444336,1.45210131085245,1.67819484587639
"7","WR","Devontez Walker",9600,"EMU","KENT STATE",2,33.75,26.25,0.222200528851356,6.65691870071564,11.1453266143799,0.693429031324546,1.16097152233124
"8","WR","Tanner Knue",8000,"KENT","E MICHIGAN",2,26.25,33.75,0.214819989822637,6.17916576041599,6.98810243606567,0.772395720051999,0.873512804508209
"9","WR","Kacper Rutkiewicz",7300,"MIAOH","N ILLINOIS",2,22.75,21.75,0.21585227634631,5.3641144170418,6.43204832077026,0.734810194115316,0.881102509694557
"10","WR","Jalen McGaughy",6000,"WMU","C MICHIGAN",2,29.75,19.75,0.206680978710523,5.55221125636392,7.52226591110229,0.92536854272732,1.25371098518372
"11","WR","Miles Marshall",5900,"NILL","MIAMI OH",2,21.75,22.75,0.227410767134134,6.27712325808534,6.71167087554932,1.06391919628565,1.13757133483887
"12","WR","Anthony Sambucci",5800,"CMU","W MICHIGAN",2,19.75,29.75,0.259830459612261,7.75067667730309,7.72912979125977,1.33632356505226,1.33260858469996
"13","WR","Ja'Shaun Poke",7700,"EMU","KENT STATE",3,33.75,26.25,0.126884530228526,3.80134109705401,8.27341651916504,0.493680661955066,1.07446967781364
"14","TE","Tristen Tewes",6400,"MIAOH","N ILLINOIS",3,22.75,21.75,0.155865409996156,3.87338927821691,5.89620113372803,0.605217074721392,0.921281427145004
"15","WR","Dylan Drummond",6000,"KENT","E MICHIGAN",3,26.25,33.75,0.170214491901273,4.89611586496836,7.24386167526245,0.816019310828059,1.20731027921041
"16","WR","Jehlani Galloway",5800,"CMU","W MICHIGAN",3,19.75,29.75,0.177362554239037,5.29067998655282,6.70894527435303,0.912186204578072,1.15671470247466
"17","WR","Jalen Walker",5000,"NILL","MIAMI OH",3,21.75,22.75,0.155658214192334,4.29656787553254,5.25116682052612,0.859313575106508,1.05023336410522
"18","TE","Joel Wilson",4000,"WMU","C MICHIGAN",3,29.75,19.75,0.143201377914881,3.8469157023851,7.10718250274658,0.961728925596274,1.77679562568665
"19","WR","Shemar Thornton",6100,"MIAOH","N ILLINOIS",4,22.75,21.75,0.0790204079035696,1.96372499030774,4.13042211532593,0.321922129558646,0.677118379561628
"20","WR","Finn Hogan",5300,"WMU","C MICHIGAN",4,29.75,19.75,0.127467117888612,3.42423560780915,4.75236654281616,0.64608219015267,0.896672932606823
"21","WR","Raymond James",5300,"EMU","KENT STATE",4,33.75,26.25,0.0673798292891449,2.01863626501985,4.48721694946289,0.380874766984877,0.846644707445828
"22","TE","Nate Muersch",5000,"NILL","MIAMI OH",4,21.75,22.75,0.104135424141453,2.87440608510563,4.00741910934448,0.574881217021127,0.801483821868896
"23","TE","Blake Bosma",4900,"CMU","W MICHIGAN",4,19.75,29.75,0.0985240826301934,2.9389483840119,4.15391683578491,0.599785384492224,0.847738129752023
"24","WR","Zach Westmoreland",4300,"KENT","E MICHIGAN",4,26.25,33.75,0.121110195292047,3.483660773859,4.50661516189575,0.810153668339302,1.04805003765017
"25","TE","Jack Coldiron",5200,"NILL","MIAMI OH",5,21.75,22.75,0.0839056612505343,2.31601249297973,3.20342564582825,0.445387017880717,0.616043393428509
"26","WR","Fabian McCray",5100,"MIAOH","N ILLINOIS",5,22.75,21.75,0.0790204079035696,1.96372499030774,3.63362288475037,0.385044115746615,0.712475075441248
"27","TE","Gunnar Oakes",5100,"KENT","E MICHIGAN",5,26.25,33.75,0.0796192503084346,2.29019909079256,3.2976393699646,0.449058645253443,0.64659595489502
"28","TE","Kris Leach",4700,"EMU","KENT STATE",5,33.75,26.25,0.0673798292891449,2.01863626501985,3.99041724205017,0.429497077663797,0.849024945117058
"29","WR","Kaevion Mack",4500,"CMU","W MICHIGAN",5,19.75,29.75,0.0583183352358767,1.73962114159507,2.46364426612854,0.386582475910015,0.54747650358412
"30","WR","Jordyn Williams",4000,"WMU","C MICHIGAN",5,29.75,19.75,0.0851945632153344,2.28863931173704,5.71274995803833,0.572159827934259,1.42818748950958
"31","TE","Liam Soraghan",5200,"MIAOH","N ILLINOIS",6,22.75,21.75,0.0717946200110706,1.78415795647922,2.89767861366272,0.343107299322927,0.557245887242831
"32","WR","Marcus Harris",4800,"EMU","KENT STATE",6,33.75,26.25,0.0456783961460595,1.36848175427529,3.33331751823425,0.285100365474018,0.694441149632136
"33","TE","Andreas Paaske",4500,"KENT","E MICHIGAN",6,26.25,33.75,0.0612779941194542,1.76262406232552,2.89036393165588,0.391694236072338,0.64230309592353
"34","WR","Reginald Virgil",4000,"NILL","MIAMI OH",6,21.75,22.75,0.0592945860757536,1.63668339025971,2.06502914428711,0.409170847564928,0.516257286071777
"35","WR","Sam Hicks",4000,"WMU","C MICHIGAN",6,29.75,19.75,0.0733938681956319,1.97162924080507,2.9975917339325,0.492907310201269,0.749397933483124
"36","WR","Darius Lassiter",5800,"KENT","E MICHIGAN",7,26.25,33.75,0.0488996427001858,1.40656834645154,2.86563849449158,0.242511783870956,0.494075602498548
"37","WR","Devon Dorsey",4300,"NILL","MIAMI OH",7,21.75,22.75,0.0485666815123877,1.34056557625355,1.9614599943161,0.311759436338035,0.456153487050256
"38","TE","George Gumbs",4200,"MIAOH","N ILLINOIS",7,22.75,21.75,0.0491766212233074,1.22208126479115,2.46797037124634,0.290971729712178,0.58761199315389
"39","TE","Austin Hence",4000,"CMU","W MICHIGAN",6,19.75,29.75,0.0579467510707501,1.72853688024018,2.13268256187439,0.432134220060046,0.533170640468597
"40","WR","Naran Buntin",4000,"EMU","KENT STATE",7,33.75,26.25,0.0462412273870628,1.38534364849737,3.10589027404785,0.346335912124342,0.776472568511963
"41","WR","Messiah Travis",4500,"MIAOH","N ILLINOIS",8,22.75,21.75,0.051485452857597,1.27945771347008,2.64417552947998,0.284323936326685,0.587594562106662
"42","WR","I'Shawn Stewart",4500,"KENT","E MICHIGAN",8,26.25,33.75,0.0473845614416754,1.36298795970744,2.23187828063965,0.302886213268319,0.495972951253255
"43","TE","Keenan Orr",4100,"EMU","KENT STATE",8,33.75,26.25,0.0443275071273439,1.32801039078319,2.87711238861084,0.323904973361754,0.701734728929473
"44","WR","Tyren Mason",4000,"CMU","W MICHIGAN",7,19.75,29.75,0.0613183782192366,1.8291116625168,2.02911281585693,0.4572779156292,0.507278203964233
"45","TE","Alec Palella",4000,"WMU","C MICHIGAN",7,29.75,19.75,0.0733938681956319,1.97162924080507,2.89402222633362,0.492907310201269,0.723505556583405
"46","WR","Trell Harris",5500,"EMU","KENT STATE",9,33.75,26.25,0.0454201640736127,1.36074536444272,2.72831773757935,0.247408248080495,0.496057770468972
"47","TE","Mitch Bartol",4100,"CMU","W MICHIGAN",8,19.75,29.75,0.0623921558303524,1.86114217618138,1.80033528804779,0.453937116141801,0.439106167816534
"48","WR","Alec Ward",4000,"WMU","C MICHIGAN",8,29.75,19.75,0.0440872809342849,1.18434651796698,2.33910632133484,0.296086629491745,0.58477658033371
"49","WR","Luke Floriea",4500,"EMU","KENT STATE",10,33.75,26.25,0.0427754160573404,1.28151120321361,2.72831773757935,0.284780267380802,0.606292830573188
"50","WR","Mohamed Toure",4500,"MIAOH","N ILLINOIS",9,22.75,21.75,0.0385880726632524,0.958946740810441,2.3297598361969,0.213099275735654,0.517724408043755
"51","WR","Irone Jackson",4400,"WMU","C MICHIGAN",9,29.75,19.75,0.035606490642996,0.956521298578475,2.19031167030334,0.217391204222381,0.497798106887124
"52","WR","Noah Koenigsknecht",5200,"WMU","C MICHIGAN",10,29.75,19.75,0.0362484683402599,0.97376718070716,2.59529423713684,0.187262919366761,0.499095045603239
"53","TE","Miles Joiner",4400,"MIAOH","N ILLINOIS",10,22.75,21.75,0.0371560374765297,0.923359436748444,2.3297598361969,0.209854417442828,0.529490871862932
