"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Bijan Robinson",10500,"OKST","TEXAS",1,32.25,26.25,24.9684533815022,2.85839640359345,19.1562747955322,1.82440712338402
"2","RB","Zach Charbonnet",10200,"ORE","UCLA",1,32.5,38.5,17.0406586657582,4.00140356922115,20.6608047485352,2.02556909299364
"3","RB","Mohamed Ibrahim",9800,"PSU","MINNESOTA",1,19,24,21.3684647143495,1.76487669701833,21.6903896331787,2.21330506461007
"4","RB","Jahmyr Gibbs",9700,"MSST","ALABAMA",1,41,20,19.9194933073256,3.33679605278343,18.7150554656982,1.92938716141219
"5","RB","Braelon Allen",9500,"PUR","WISCONSIN",1,26.5,25,21.3981801593936,2.76350727469172,19.10666847229,2.01122826024106
"6","RB","Kendre Miller",9100,"KSU","TCU",1,29,25.5,17.3386423933394,2.04165990723892,18.6630382537842,2.05088332459167
"7","RB","Dominic Richardson",8800,"TEX","OKLA STATE",1,26.25,32.25,16.559584468435,3.23337524014042,14.1894874572754,1.61244175650857
"8","RB","Zach Evans",8700,"LSU","OLE MISS",1,31.5,33,17.7736349340806,2.77114752713864,15.8337574005127,1.81997211500146
"9","RB","Deuce Vaughn",8600,"TCU","KANSAS ST",1,25.5,29,19.1264361100214,3.17928641478007,16.0624675750732,1.86772878779921
"10","RB","TreVeyon Henderson",8600,"IOWA","OHIO STATE",1,39.75,10.25,16.7935166482164,2.16003713362312,19.5250110626221,2.27035012356071
"11","RB","Charles McClelland",8500,"SMU","CINCINNATI",1,31.75,28.25,21.7149047670089,3.2502368082998,20.0828914642334,2.36269311343922
"12","RB","Devon Achane",8500,"SCAR","TEXAS A&M",1,23.75,20.75,24.402302253262,4.33219820742188,22.2757968902588,2.62068198708927
"13","RB","Will Shipley",8400,"SYR","CLEMSON",1,32,18,14.7360525503878,2.80362938125132,18.5570907592773,2.20917747134254
"14","RB","Keaton Mitchell",8300,"UCF","E CAROLINA",1,29.25,34.25,19.8170711707612,3.90264811587764,20.7774658203125,2.50330913497741
"15","RB","Richard Reese",8200,"KU","BAYLOR",1,33.75,23.25,17.3424856725837,2.27784868136533,17.8620853424072,2.17830309053747
"16","RB","Isaiah Bowser",8200,"ECU","UCF",1,34.25,29.25,12.8973677155928,2.2049743458851,15.3108034133911,1.86717114797453
"17","RB","Sean Tucker",8100,"CLEM","SYRACUSE",1,18,32,21.7210068442618,4.25051831013659,19.7904224395752,2.44326202957718
"18","RB","MarShawn Lloyd",8000,"TXAM","S CAROLINA",1,20.75,23.75,16.0714958304452,3.20438417545337,15.1442317962646,1.89302897453308
"19","RB","Bucky Irving",7800,"UCLA","OREGON",1,38.5,32.5,12.520330295082,3.15303066348301,16.447473526001,2.10865045205141
"20","RB","Tre Siggers",7000,"CIN","SMU",1,28.25,31.75,17.215106797265,2.52809499982715,15.3489294052124,2.19270420074463
"21","RB","Devin Neal",6600,"BAY","KANSAS",1,23.25,33.75,14.0484358295287,1.64637973228694,12.1447134017944,1.84010809118097
"22","RB","Nicholas Singleton",6200,"MINN","PENN STATE",1,24,19,11.8986919805649,2.08290173914393,13.0747346878052,2.10882817545245
"23","RB","Dillon Johnson",6100,"ALA","MISS STATE",1,20,41,11.4376483736165,3.96733011830817,12.9354581832886,2.12056691529321
"24","RB","Leshon Williams",5900,"OSU","IOWA",1,10.25,39.75,14.9118595405941,2.36261100327414,11.3383502960205,1.9217542874611
"25","RB","Josh Williams",5800,"MISS","LSU",1,33,31.5,15.7804738504361,2.56513255188187,14.658332824707,2.52729876288052
"26","RB","CJ Donaldson",5500,"TTU","W VIRGINIA",1,30.25,35.25,18.844248926958,2.5847505794555,15.4358329772949,2.8065150867809
