"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Caleb Williams",12400,"UCLA","USC",39.5,37.5,34.3258018493652,7.57195998809141,24.6458911895752,1.98757187012703
"2","QB","Dorian Thompson-Robinson",11400,"USC","UCLA",37.5,39.5,33.1881484985352,5.79330812288589,22.3043441772461,1.95652141905667
"3","QB","Hendon Hooker",11200,"SCAR","TENNESSEE",44.5,22,30.7700881958008,6.17445614414419,23.8709201812744,2.13133215904236
"4","QB","KJ Jefferson",10200,"MISS","ARKANSAS",32,33.5,34.3169021606445,8.12542176727726,23.9568214416504,2.34870798447553
"5","QB","Sam Hartman",10000,"SYR","WAKE",34.25,24.25,33.6757774353027,5.22631869540783,23.3365325927734,2.33365325927734
"6","QB","Dillon Gabriel",9500,"OKST","OKLAHOMA",37,30,33.2822265625,7.11871015536008,21.7188167572021,2.28619123760023
"7","QB","Jaxson Dart",9400,"ARK","OLE MISS",33.5,32,32.1458511352539,9.89646468931073,24.3988513946533,2.59562248879291
"8","QB","Tyler Shough",8800,"ISU","TEXAS TECH",22,25.5,33.3632011413574,5.67071051492201,16.3251533508301,1.85513106259433
"9","QB","Hunter Dekkers",8000,"TTU","IOWA STATE",25.5,22,35.9268608093262,6.40201093070027,18.4433631896973,2.30542039871216
"10","QB","Spencer Rattler",8000,"TENN","S CAROLINA",22,44.5,30.4479522705078,4.14062552720156,11.3880786895752,1.4235098361969
"11","QB","Carlos Del Rio-Wilson",7000,"WAKE","SYRACUSE",24.25,34.25,29.2232646942139,3.06144201130388,13.238697052002,1.89124243600028
"12","QB","Gunnar Gundy",5600,"OU","OKLA STATE",30,37,39.0007820129395,5.65339627461196,22.9855422973633,4.10456112452916
