"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Spencer Sanders",11600,"TCU","OKLA STATE",32.5,36,37.6944999694824,8.37810743165733,26.0777149200439,2.24807887241758
"2","QB","Max Duggan",11000,"OKST","TCU",36,32.5,32.0863342285156,6.64659377318418,24.9804954528809,2.27095413208008
"3","QB","Bryce Young",10800,"TENN","ALABAMA",36.25,28.75,32.8303375244141,3.86701897011636,19.3284320831299,1.78966963732684
"4","QB","KJ Jefferson",10600,"BYU","ARKANSAS",34,32.5,27.5115966796875,13.1602838965846,28.3056640625,2.67034566627358
"5","QB","Hendon Hooker",10500,"ALA","TENNESSEE",28.75,36.25,38.840145111084,6.17386723363643,21.9452800750732,2.0900266738165
"6","QB","Jaren Hall",10100,"ARK","BYU",32.5,34,33.6556053161621,4.32067339678315,22.4424858093262,2.22202829795309
"7","QB","Garrett Shrader",9800,"NCST","SYRACUSE",23.25,19.75,27.663501739502,9.46462494776512,20.4242362976074,2.08410574465382
"8","QB","Taulia Tagovailoa",9700,"IND","MARYLAND",36.5,25,32.622386932373,7.35965757981273,18.5563583374023,1.91302663272189
"9","QB","Stetson Bennett",9600,"VAN","GEORGIA",48.5,10,31.9749374389648,4.95150609358006,17.3936042785645,1.81183377901713
"10","QB","Michael Pratt",9400,"USF","TULANE",33.25,21.25,27.6687889099121,5.30303420980829,19.0255718231201,2.02399700245959
"11","QB","Gerry Bohanon",8600,"TULN","USF",21.25,33.25,24.775972366333,10.314345358187,18.6390361785889,2.16732978820801
"12","QB","Graham Mertz",7500,"MSU","WISCONSIN",28.5,21,27.9346313476562,4.22752444674245,16.0830593109131,2.14440790812174
"13","QB","Connor Bazelak",7400,"MD","INDIANA",25,36.5,54.5613670349121,4.46250688150928,18.7729682922363,2.53688760705896
"14","QB","Payton Thorne",7300,"WIS","MICH STATE",21,28.5,34.9509887695312,5.15931006887439,18.1047420501709,2.48010165070834
"15","QB","AJ Swann",6000,"UGA","VANDERBILT",10,48.5,30.1749324798584,3.70170671988282,16.758810043335,2.79313500722249
"16","QB","Jack Chambers",7000,"SYR","NC STATE",19.75,23.25,30.3375110626221,6.4306165088251,11.5804710388184,1.65435300554548
