"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Quentin Johnston",8700,"OKST","TCU",1,36,32.5,0.29011149913813,9.30861452488177,17.0884914398193,1.06995569251515,1.96419441837004
"2","WR","Xavier Weaver",8500,"TULN","USF",1,21.25,33.25,0.435986159514187,10.8019810402271,12.5535564422607,1.27082129885025,1.47688899320715
"3","WR","Jalin Hyatt",8000,"ALA","TENNESSEE",1,28.75,36.25,0.302263429967384,11.7399554817072,14.3768472671509,1.4674944352134,1.79710590839386
"4","WR","Cam Camper",8000,"MD","INDIANA",1,25,36.5,0.265464473705733,14.4841045845883,12.052547454834,1.81051307307354,1.50656843185425
"5","WR","Oronde Gadsden II",7900,"NCST","SYRACUSE",1,23.25,19.75,0.233253529061625,6.45260940694123,11.8173580169678,0.816786000878636,1.49586810341364
"6","WR","Traeshon Holden",7400,"TENN","ALABAMA",1,36.25,28.75,0.22783216517215,7.47980688151975,11.8471164703369,1.01078471371888,1.60096168518066
"7","WR","Jadon Haselwood",7100,"BYU","ARKANSAS",1,34,32.5,0.270577772912335,7.44402655885223,11.9600896835327,1.04845444490876,1.684519673737
"8","WR","Chimere Dike",7000,"MSU","WISCONSIN",1,28.5,21,0.323776585546382,9.04457955624105,10.9264993667603,1.29208279374872,1.56092848096575
"9","WR","Jayden Reed",6900,"WIS","MICH STATE",1,21,28.5,0.269841536711176,9.43122851914538,9.77682113647461,1.36684471291962,1.41693059948907
"10","WR","Brennan Presley",6900,"TCU","OKLA STATE",1,32.5,36,0.268705653775825,10.1287252580526,15.5151739120483,1.46793119681921,2.24857592928237
"11","WR","Duece Watts",6800,"USF","TULANE",1,33.25,21.25,0.240018191169997,6.64101266602159,10.2652368545532,0.976619509709057,1.50959365508136
"12","WR","Thayer Thomas",6800,"SYR","NC STATE",1,19.75,23.25,0.225762816752468,6.8490819507567,10.0758943557739,1.00721793393481,1.48174916996675
"13","WR","Ladd McConkey",6700,"VAN","GEORGIA",1,48.5,10,0.212576770147233,6.79712892643497,13.5731601715088,1.01449685469179,2.02584480171773
"14","WR","Will Sheppard",6700,"UGA","VANDERBILT",1,10,48.5,0.367712860615731,11.0957107410553,10.1107530593872,1.65607623000825,1.50906762080406
"15","WR","Rakim Jarrett",6700,"IND","MARYLAND",1,36.5,25,0.202335782156334,6.60067617576827,11.2408971786499,0.98517554862213,1.67774584755969
"16","WR","Gunner Romney",5500,"ARK","BYU",1,32.5,34,0.228421278462297,7.68765639374024,12.9741954803467,1.39775570795277,2.35894463279031
"17","TE","Brock Bowers",8200,"VAN","GEORGIA",2,48.5,10,0.178614034689526,5.71117258491868,10.5877017974854,0.696484461575449,1.2911831460348
"18","WR","Derius Davis",7800,"OKST","TCU",2,36,32.5,0.138951657236978,4.45844931571183,8.28224563598633,0.571596066116901,1.06182636358799
"19","WR","Bru McCoy",7200,"ALA","TENNESSEE",2,28.75,36.25,0.227602541045416,8.8401157218554,10.0662670135498,1.22779385025769,1.39809264077081
"20","WR","D.J. Matthews Jr.",7000,"MD","INDIANA",2,25,36.5,0.178000364349782,9.71194321163654,9.78297996520996,1.38742045880522,1.39756856645857
"21","WR","Puka Nacua",7000,"ARK","BYU",2,32.5,34,0.199173319300562,6.70329862388964,10.0502681732178,0.957614089127091,1.43575259617397
"22","WR","Jermaine Burton",6800,"TENN","ALABAMA",2,36.25,28.75,0.182616174672067,5.9953506519013,8.6967830657959,0.881669213514897,1.27893868614646
"23","WR","Jeshaun Jones",6500,"IND","MARYLAND",2,36.5,25,0.161376236825103,5.26447803939876,8.15089321136475,0.809919698369041,1.25398357097919
