"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_wr_share","est_tar","est_fdpts","tar_value","pts_value"
"1","WR","Rome Odunze",9000,"CU","WASHINGTON",1,46.5,16,0.245591560353756,9.63488282664884,17.3635387420654,1.07054253629432,1.92928208245171
"2","WR","Tory Horton",8800,"AF","COLO STATE",1,10.5,32,0.372100161763464,9.08660790893195,9.1973876953125,1.03256908056045,1.04515769264915
"3","WR","Elijah Cooks",8500,"UTST","S JOSE ST",1,24.5,26,0.283770819625731,11.3048200498188,13.6925716400146,1.32997882939044,1.61089078117819
"4","WR","Jalen Moreno-Cropper",8400,"NEV","FRESNO ST",1,38,16,0.269899201825577,8.74623259533437,15.0792026519775,1.04121816611123,1.79514317285447
"5","WR","Troy Franklin",8300,"UTAH","OREGON",1,29.25,31.25,0.237389155559287,7.55089476932849,13.8644924163818,0.909746357750421,1.67042077305805
"6","WR","Devaughn Vele",7800,"ORE","UTAH",1,31.25,29.25,0.359921223264338,9.98204052050669,16.0846481323242,1.27974878468035,2.062134375939
"7","WR","Trea Shropshire",6400,"LSU","UAB",1,17.5,33,0.272722501456935,7.25482438076428,9.06393432617188,1.13356630949442,1.41623973846436
"8","WR","Kayshon Boutte",6400,"UAB","LSU",1,33,17.5,0.290527573931306,7.55310515455645,12.8010244369507,1.18017268039945,2.00016006827354
"9","WR","David Cormier",6000,"CSU","AIR FORCE",1,32,10.5,0.391176888067605,4.46318684518436,8.39744663238525,0.743864474197394,1.39957443873088
"10","WR","Daniel Arias",5700,"WASH","COLORADO",1,16,46.5,0.286047680451604,9.27442910618519,11.4337310791016,1.62709282564652,2.00591773317571
"11","WR","B.J. Casteel",5500,"FRES","NEVADA",1,16,38,0.339478605124146,11.0094233586036,8.91526222229004,2.00171333792793,1.6209567676891
"12","WR","Jalen McMillan",8400,"CU","WASHINGTON",2,46.5,16,0.188769425849794,7.40567508385363,14.643684387207,0.881627986173051,1.74329576038179
"13","TE","Dalton Kincaid",7200,"ORE","UTAH",2,31.25,29.25,0.195820043126717,5.4308650862266,12.2294483184814,0.754286817531472,1.69853448867798
"14","WR","Nikko Remigio",7100,"NEV","FRESNO ST",2,38,16,0.257258570091999,8.33660594751164,12.6933822631836,1.1741698517622,1.78780031875825
