"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Brad Roberts",10200,"CSU","AIR FORCE",1,32,10.5,26.4342406680875,2.3883574539085,20.9933624267578,2.05817278693704
"2","RB","Jordan Mims",9200,"NEV","FRESNO ST",1,38,16,24.111049919209,1.95668090490249,20.881706237793,2.26975067802098
"3","RB","Wayne Taulapapa",8700,"CU","WASHINGTON",1,46.5,16,14.7641921303368,3.34242698324448,15.7787313461304,1.81364728116441
"4","RB","Bucky Irving",8500,"UTAH","OREGON",1,29.25,31.25,14.0459642479372,3.47764957830559,16.6305103302002,1.95653062708238
"5","RB","Tavion Thomas",8400,"ORE","UTAH",1,31.25,29.25,15.9814583425035,1.66481311020346,18.4127731323242,2.19199680146717
"6","RB","Toa Taua",8300,"FRES","NEVADA",1,16,38,23.1366235640801,3.78064013023081,18.1462688446045,2.18629745115717
"7","RB","DeWayne McBride",7800,"LSU","UAB",1,17.5,33,22.55635402003,1.87942380376535,21.3403453826904,2.73594171572954
"8","RB","Josh Williams",7700,"UAB","LSU",1,33,17.5,14.0764206961345,2.2633865901555,15.9187774658203,2.06737369685978
"9","RB","Kairee Robinson",7400,"UTST","S JOSE ST",1,24.5,26,23.971102684169,3.61410846249566,17.9540386199951,2.42622143513448
"10","RB","Avery Morrow",6500,"AF","COLO STATE",1,10.5,32,25.0496410340264,2.15240721792997,18.7861366271973,2.89017486572266
"11","RB","Anthony Hankerson",5600,"WASH","COLORADO",1,16,46.5,17.4169205248046,2.20822475644756,10.2750978469849,1.8348389012473
"12","RB","Cameron Davis",8200,"CU","WASHINGTON",2,46.5,16,10.9975634132672,3.49551367795676,11.8957815170288,1.45070506305229
"13","RB","Noah Whittington",7600,"UTAH","OREGON",2,29.25,31.25,11.0554202087918,3.22166322713937,12.2095851898193,1.60652436708149
"14","RB","Alex Fontenot",6800,"WASH","COLORADO",2,16,46.5,8.56560143684495,2.41683060917981,4.90162992477417,0.720827930113848
"15","RB","Micah Bernard",6100,"ORE","UTAH",2,31.25,29.25,8.29699796121816,2.83598624162459,8.93080425262451,1.46406627092205
"16","RB","John Lee Eldridge III",6000,"CSU","AIR FORCE",2,32,10.5,5.75467293292182,1.53380698923549,6.77618312835693,1.12936385472616
"17","RB","Malik Sherrod",5900,"NEV","FRESNO ST",2,38,16,6.83171275044169,2.21949993376863,8.46096420288086,1.43406172930184
