"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Zach Charbonnet",11000,"ARIZ","UCLA",1,48.5,28.5,21.2905920938032,3.35389837597737,22.6860771179199,2.06237064708363
"2","RB","George Holani",8800,"NEV","BOISE ST",1,34,13,20.9630564065989,2.38357537266442,21.266752243042,2.41667639125477
"3","RB","Kairee Robinson",7600,"SDSU","S JOSE ST",1,21.75,19.25,16.7264121408001,3.21024686702045,15.9745635986328,2.101916262978
"4","RB","Toa Taua",7500,"BOIS","NEVADA",1,13,34,20.5601919065904,3.83442716616576,18.956859588623,2.52758127848307
"5","RB","Jordan Byrd",7000,"SJST","S DIEGO ST",1,19.25,21.75,13.1397729394444,2.32062715723181,9.20133781433105,1.31447683061872
"6","RB","Caleb Robinson",6000,"UTAH","STANFORD",1,15.25,38.75,16.9271348062294,2.60020170880907,11.0630731582642,1.84384552637736
"7","RB","Jonah Coleman",5300,"UCLA","ARIZONA",1,28.5,48.5,15.5697456448872,3.29862112729554,12.3527660369873,2.33071057301647
"8","RB","Michael Wiley",8000,"UCLA","ARIZONA",2,28.5,48.5,8.87514145122615,3.81788469840019,9.06628799438477,1.1332859992981
"9","RB","Keegan Jones",7000,"ARIZ","UCLA",2,48.5,28.5,5.54777711986355,2.0387457734225,8.10420417785645,1.15774345397949
"10","RB","Jaylon Glover",6500,"STAN","UTAH",1,38.75,15.25,16.0782481345619,1.5489313994481,14.8111000061035,2.27863077016977
"11","RB","Devonte Lee",6000,"BOIS","NEVADA",2,13,34,5.04098533130002,2.81351190151704,4.44549751281738,0.74091625213623
"12","RB","Ashton Jeanty",5900,"NEV","BOISE ST",2,34,13,11.5580156138324,2.39107026074748,10.8791494369507,1.84392363338147
"13","RB","Shamar Garrett",4800,"SDSU","S JOSE ST",2,21.75,19.25,3.24973371167311,2.09301235962373,5.34688138961792,1.11393362283707
"14","RB","Chance Bell",4700,"SJST","S DIEGO ST",2,19.25,21.75,9.94157264371852,1.90969193376872,6.65339422225952,1.41561579197011
"15","RB","Micah Bernard",7500,"STAN","UTAH",2,38.75,15.25,10.6010566546976,2.69988868410336,9.81302547454834,1.30840339660645
"16","RB","TJ Harden",5500,"ARIZ","UCLA",3,48.5,28.5,5.74532326925549,1.57768556562188,8.61103057861328,1.56564192338423
"17","RB","DJ Williams",5400,"UCLA","ARIZONA",3,28.5,48.5,5.75212846860224,2.32643644673205,4.98042154312134,0.922300285763211
"18","RB","Kenan Christon",5000,"SJST","S DIEGO ST",3,19.25,21.75,7.0920533876925,2.55116082968752,4.41857814788818,0.883715629577637
"19","RB","Kenyon Sims",4600,"SDSU","S JOSE ST",3,21.75,19.25,2.63457665725686,1.95595171029855,4.69827795028687,1.02136477180149
"20","RB","Cross Patton",4400,"BOIS","NEVADA",3,13,34,2.67049837439216,2.41401692214846,3.06906843185425,0.697515552694147
"21","RB","Tyler Crowe",4100,"NEV","BOISE ST",3,34,13,4.16817328186017,2.3344228508174,6.26935720443726,1.52911151327738
"22","RB","Arlen Harris",4000,"UTAH","STANFORD",2,15.25,38.75,7.36014685805972,2.50511906907941,5.68960571289062,1.42240142822266
"23","RB","Tavion Thomas",7500,"STAN","UTAH",3,38.75,15.25,3.32123144963817,1.50698314817016,6.71093082427979,0.894790776570638
"24","RB","Jaylon Armstead",5500,"SJST","S DIEGO ST",4,19.25,21.75,3.48158592874943,1.79291061605828,4.27912187576294,0.778022159229625
"25","RB","Wesley Kommer",4300,"BOIS","NEVADA",4,13,34,2.13579872788823,2.26121881497798,3.06906843185425,0.713736844617267
"26","RB","Deshun Murrell",4100,"ARIZ","UCLA",4,48.5,28.5,3.1026358607335,1.1545333466767,10.1847677230835,2.48408968855695
"27","RB","Shield Taylor",4000,"UTAH","STANFORD",3,15.25,38.75,1.89084425785561,1.96884719896706,2.31430006027222,0.578575015068054
"28","RB","Stevie Rocker Jr.",4000,"UCLA","ARIZONA",4,28.5,48.5,2.91416139821054,2.60701472395434,3.60399270057678,0.900998175144196
"29","RB","Jay Symonds",6000,"UTAH","STANFORD",4,15.25,38.75,1.54274286275636,2.09354682406004,2.31430006027222,0.385716676712036
"30","RB","Cam Davis",5300,"SJST","S DIEGO ST",5,19.25,21.75,2.75838128099586,2.56924379682488,2.39586687088013,0.45205035299625
"31","RB","Brian Kowall",4100,"ARIZ","UCLA",5,48.5,28.5,2.83330514815866,1.1545333466767,9.53616333007812,2.32589349514101
"32","RB","Jalen John",4000,"UCLA","ARIZONA",5,28.5,48.5,1.67610640749415,2.68598861213009,3.60399270057678,0.900998175144196
"33","RB","Terrell Johnson",4000,"BOIS","NEVADA",5,13,34,1.70085662923332,1.33029064561992,5.87745714187622,1.46936428546906
"34","RB","Chris Curry",4500,"STAN","UTAH",4,38.75,15.25,2.82583727774969,0.971714900996095,14.7034292221069,3.26742871602376
"35","RB","Drake Anderson",4000,"UCLA","ARIZONA",6,28.5,48.5,1.8163080782457,2.40374410911585,3.60399270057678,0.900998175144196
"36","RB","Rayshon Luke",4200,"UCLA","ARIZONA",7,28.5,48.5,1.75006234831125,2.00806691610355,3.60399270057678,0.858093500137329
"37","RB","Ricky Parks",4000,"STAN","UTAH",5,38.75,15.25,3.01206756643683,0.971714900996095,15.3520336151123,3.83800840377808
