"","position","player","Salary","Opponent","team_name","implied_total","opp_implied_total","est_pa","est_ra","est_fdpts","value"
"1","QB","Drake Maye",11800,"MIA","N CAROLINA",31.25,34.75,36.0042533874512,6.19376778045836,25.5723819732666,2.16715101468361
"2","QB","Spencer Sanders",11200,"TTU","OKLA STATE",37.75,28.75,40.1265678405762,9.02777507923668,28.5439834594727,2.54856995173863
"3","QB","C.J. Stroud",11000,"MSU","OHIO STATE",46,19,29.3004779815674,5.66731646228135,20.7268047332764,1.8842549757524
"4","QB","Hendon Hooker",10800,"LSU","TENNESSEE",33.75,30.75,34.2767868041992,5.61365298134638,28.5351428985596,2.64214286097774
"5","QB","Caleb Williams",10700,"WSU","USC",38.75,26.25,30.995677947998,6.4417438946258,24.9377136230469,2.33062744140625
"6","QB","Jalon Daniels",10600,"TCU","KANSAS",30.75,37.75,25.56614112854,10.1530503594238,26.4126453399658,2.4917589943364
"7","QB","Bryce Young",10500,"TXAM","ALABAMA",36.25,12.25,29.9299640655518,3.85738471771094,17.3004264831543,1.64765966506231
"8","QB","Donovan Smith",10500,"OKST","TEXAS TECH",28.75,37.75,48.8092727661133,9.19907772542319,22.3639831542969,2.12990315755208
"9","QB","Will Rogers",10400,"ARK","MISS STATE",33.25,24.25,45.5986671447754,2.99258880519551,21.6210613250732,2.07894820433397
"10","QB","Dillon Gabriel",10200,"TEX","OKLAHOMA",28.75,37.25,34.0238609313965,4.41953683713496,25.0465908050537,2.45554811814252
"11","QB","Max Duggan",10100,"KU","TCU",37.75,30.75,29.3370132446289,4.1505614493926,23.8709201812744,2.36345744369054
"12","QB","DJ Uiagalelei",9800,"BC","CLEMSON",34.5,14,28.8602981567383,8.11214459614484,22.0434246063232,2.24932904146155
"13","QB","Cameron Ward",9700,"USC","WASH STATE",26.25,38.75,37.3650817871094,6.33330848287028,16.3017024993896,1.68058788653502
"14","QB","Jayden Daniels",9500,"TENN","LSU",30.75,33.75,34.0094528198242,6.33672978715765,18.9216594696045,1.99175362837942
"15","QB","Stetson Bennett",9400,"AUB","GEORGIA",39,10.5,28.6269607543945,4.00694414831509,16.8166160583496,1.78900170833506
"16","QB","Jaren Hall",9200,"ND","BYU",23.75,27.75,34.7728080749512,4.87026516225092,20.3613414764404,2.21318929091744
"17","QB","Quinn Ewers",9000,"OU","TEXAS",37.25,28.75,32.2500305175781,4.38071303269612,19.2174663543701,2.13527403937446
"18","QB","KJ Jefferson",8900,"MSST","ARKANSAS",24.25,33.25,31.1819229125977,15.3312465420024,20.5938167572021,2.31391199519125
"19","QB","Aidan O'Connell",8800,"MD","PURDUE",28.25,31.25,33.3060493469238,5.83452312935606,15.8505163192749,1.80119503628124
"20","QB","Taulia Tagovailoa",8700,"PUR","MARYLAND",31.25,28.25,29.9899673461914,4.44783895326077,17.5507278442383,2.01732503956762
"21","QB","Tyler Van Dyke",8500,"UNC","MIAMI FL",34.75,31.25,37.648193359375,6.06122989387012,19.0671272277832,2.24319143856273
"22","QB","Drew Pyne",7800,"BYU","NOTRE DAME",27.75,23.75,26.4787197113037,3.98681841465077,15.8885736465454,2.03699662135198
"23","QB","Payton Thorne",7700,"OSU","MICH STATE",19,46,34.9893035888672,4.38586520117798,11.7292985916138,1.52328553137841
"24","QB","Phil Jurkovec",7200,"CLEM","BOSTON COL",14,34.5,29.8515548706055,5.08293432981333,12.4711570739746,1.73210514916314
"25","QB","Robby Ashford",6500,"UGA","AUBURN",10.5,39,30.8323459625244,6.04984521243651,10.8285388946533,1.6659290607159
"26","QB","Haynes King",6600,"ALA","TEXAS A&M",12.25,36.25,28.7079486846924,4.6129032197108,11.4488277435303,1.73467087023186
