"","position","player","Salary","Opponent","team_name","string","implied_total","opp_implied_total","est_ra","est_re","est_fdpts","value"
"1","RB","Bijan Robinson",10700,"OU","TEXAS",1,37.25,28.75,25.3718913227919,2.65557015475146,21.6676425933838,2.02501332648447
"2","RB","Raheim Sanders",9400,"MSST","ARKANSAS",1,24.25,33.25,21.0409573210437,3.24396902333342,19.2418384552002,2.04700409097874
"3","RB","Kendre Miller",9100,"KU","TCU",1,37.75,30.75,11.9034928774472,1.90348228063009,15.9187774658203,1.7493162050352
"4","RB","Travis Dye",8900,"WSU","USC",1,38.75,26.25,17.1705194217191,2.36662669084733,18.3907775878906,2.06637950425737
"5","RB","Will Shipley",8800,"BC","CLEMSON",1,34.5,14,14.0112630593706,2.38064090141651,14.9021453857422,1.69342561201616
"6","RB","TreVeyon Henderson",8700,"MSU","OHIO STATE",1,46,19,18.4018832643676,2.34658357335111,19.5250110626221,2.24425414512897
"7","RB","Jahmyr Gibbs",8600,"TXAM","ALABAMA",1,36.25,12.25,12.8627884745082,4.29461747913117,16.1327934265137,1.87590621238531
"8","RB","Dominic Richardson",8500,"TTU","OKLA STATE",1,37.75,28.75,17.18397962056,3.57993570199862,15.9891138076782,1.88107221266803
"9","RB","Devon Achane",8300,"ALA","TEXAS A&M",1,12.25,36.25,20.908666948724,3.94099612081714,20.9957714080811,2.52961101302181
"10","RB","Roman Hemby",8200,"PUR","MARYLAND",1,31.25,28.25,17.1128222455656,3.23365018194913,15.3808069229126,1.8757081613308
"11","RB","Eric Gray",8000,"TEX","OKLAHOMA",1,28.75,37.25,14.2464796574429,3.08527060795795,15.7634258270264,1.9704282283783
"12","RB","Jabari Small",7500,"LSU","TENNESSEE",1,33.75,30.75,16.3275271534405,2.23664543712537,16.7254238128662,2.23005650838216
"13","RB","Henry Parrish Jr.",7300,"UNC","MIAMI FL",1,34.75,31.25,16.3518156341626,3.22197308856389,17.1000289916992,2.3424697248903
"14","RB","Nakia Watson",7200,"USC","WASH STATE",1,26.25,38.75,14.5257247607769,3.16401181837662,13.6303911209106,1.89310987790426
"15","RB","Dillon Johnson",7100,"ARK","MISS STATE",1,33.25,24.25,13.1048621874438,4.64565259947169,13.5394220352173,1.9069608500306
"16","RB","Chris Tyree",7100,"BYU","NOTRE DAME",1,27.75,23.75,14.3378368486259,2.63488418699255,11.0707607269287,1.55926207421531
"17","RB","Christopher Brooks",7000,"ND","BYU",1,23.75,27.75,13.4966044442727,3.2915294256844,12.0358114242554,1.71940163203648
"18","RB","Kenny McIntosh",6800,"AUB","GEORGIA",1,39,10.5,11.2651354744457,2.98005549335129,11.5550489425659,1.69927190331852
"19","RB","Tahj Brooks",6400,"OKST","TEXAS TECH",1,28.75,37.75,18.4500916382451,4.80195249922672,15.3273763656616,2.39490255713463
"20","RB","Devin Neal",6100,"TCU","KANSAS",1,30.75,37.75,12.4794921298865,1.60755459831351,13.9197521209717,2.28192657720847
"21","RB","Tank Bigsby",6100,"UGA","AUBURN",1,10.5,39,13.6611634779928,4.18374741943011,11.2067613601685,1.83717399347024
"22","RB","Jalen Berger",6000,"OSU","MICH STATE",1,19,46,13.7842182810174,3.17245515700985,10.4505434036255,1.74175723393758
"23","RB","Josh Williams",6000,"TENN","LSU",1,30.75,33.75,15.7752440548063,2.77249728104657,14.1050605773926,2.35084342956543
"24","RB","Pat Garwo III",5600,"CLEM","BOSTON COL",1,14,34.5,15.2935666756671,2.18689974200122,11.5425643920898,2.06117221287319
"25","RB","D.J. Jones",5200,"MIA","N CAROLINA",1,31.25,34.75,13.5105457632179,3.02904380752623,12.1617584228516,2.33879969670222
"26","RB","Austin Jones",6700,"WSU","USC",2,38.75,26.25,8.9413909127239,2.45042763739948,9.4156322479248,1.40531824595893
"27","RB","Jo'quavious Marks",6600,"ARK","MISS STATE",2,33.25,24.25,9.36469109834749,3.48955764383628,10.6156358718872,1.60842967755867
"28","RB","Marcus Major",6500,"TEX","OKLAHOMA",2,28.75,37.25,10.339580183973,2.15889422137989,11.3425092697144,1.7450014261099
"29","RB","Dylan Downing",6500,"MD","PURDUE",1,28.25,31.25,14.1975463067874,2.11582828299269,12.4758987426758,1.91936903733474
"30","RB","Emari Demercado",6300,"KU","TCU",2,37.75,30.75,5.75364704975661,2.89712130208691,8.61675930023193,1.36773957146539
"31","RB","Jaylen Wright",6200,"LSU","TENNESSEE",2,33.75,30.75,10.4413689112635,3.52791173422357,12.2341642379761,1.97325229644775
"32","RB","Jase McClellan",5900,"TXAM","ALABAMA",2,36.25,12.25,7.91923025904715,1.93737023727212,10.6156358718872,1.79926031726902
"33","RB","Roschon Johnson",5700,"OU","TEXAS",2,37.25,28.75,10.3092988425824,3.6283712289728,8.75252819061279,1.53553126151102
"34","RB","SaRodorick Thompson",5600,"OKST","TEXAS TECH",2,28.75,37.75,9.2323588864644,3.1501547901805,8.73159122467041,1.55921271869114
"35","RB","Jaylen Jenkins",5600,"USC","WASH STATE",2,26.25,38.75,7.93935207187883,2.39482464063677,7.13652563095093,1.27437957695552
"36","RB","John Emery Jr.",5500,"TENN","LSU",2,30.75,33.75,11.5934993964832,2.63083296958766,9.61381244659424,1.74796589938077
"37","RB","Alex Broome",5500,"CLEM","BOSTON COL",2,14,34.5,7.54291242987225,2.03857016406738,6.16909694671631,1.12165399031206
"38","RB","Jarquez Hunter",5400,"UGA","AUBURN",2,10.5,39,7.0612249411081,2.72775339363138,5.68960571289062,1.05363068757234
"39","RB","Logan Diggs",5400,"BYU","NOTRE DAME",2,27.75,23.75,11.7602635119936,2.17707722979282,8.5228157043457,1.57829920450846
"40","RB","Jarek Broussard",5300,"OSU","MICH STATE",2,19,46,8.19987999585094,2.72736102693896,5.29168128967285,0.998430432013746
"41","RB","Jaylan Knighton",5200,"UNC","MIAMI FL",2,34.75,31.25,12.2785132618418,2.32062351443953,9.00710296630859,1.73213518582858
"42","RB","Dallan Hayden",5100,"MSU","OHIO STATE",2,46,19,10.6750514312605,1.97551972111168,11.4320850372314,2.24158530141793
"43","RB","AJ Green",5100,"MSST","ARKANSAS",2,24.25,33.25,6.16550203100751,2.60699326388616,5.08844709396362,0.997734724306593
"44","RB","Lopini Katoa",5100,"ND","BYU",2,23.75,27.75,7.71358767791776,2.84260225373953,7.48524808883667,1.46769570369346
"45","RB","Daijun Edwards",5100,"AUB","GEORGIA",2,39,10.5,8.77703612132169,1.88911860214586,8.12488174438477,1.59311406752642
"46","RB","Jaden Nixon",5100,"TTU","OKLA STATE",2,37.75,28.75,5.35411271296441,2.4199296847082,6.88806486129761,1.35060095319561
"47","RB","Kobe Pace",5000,"BC","CLEMSON",2,34.5,14,6.80990015789819,2.52668131385742,6.5177149772644,1.30354299545288
"48","RB","George Pettaway",4900,"MIA","N CAROLINA",2,31.25,34.75,7.76905409641795,2.15308480798724,8.73159122467041,1.78195739278988
"49","RB","Amari Daniels",4300,"ALA","TEXAS A&M",2,12.25,36.25,6.27864734174602,1.81740468862372,5.52281475067139,1.28437552341195
"50","RB","Miyan Williams",8700,"MSU","OHIO STATE",3,46,19,5.42901584659913,1.85780771134205,14.8818397521973,1.71055629335601
"51","RB","Audric Estime",7700,"BYU","NOTRE DAME",3,27.75,23.75,5.348358922155,2.95916014759864,7.37041711807251,0.957197028321105
"52","RB","Omarion Hampton",7600,"MIA","N CAROLINA",3,31.25,34.75,4.88854382140777,2.49146472915266,8.46141147613525,1.11334361528095
"53","RB","Devin Mockobee",6600,"MD","PURDUE",2,28.25,31.25,9.68316915719803,2.54633056144826,9.04573154449463,1.37056538552949
"54","RB","Kendall Milton",6000,"AUB","GEORGIA",3,39,10.5,7.25352872958229,1.76584130066302,10.3604049682617,1.72673416137695
"55","RB","Jovantae Barnes",5800,"TEX","OKLAHOMA",3,28.75,37.25,5.23475271880154,2.55275323681831,7.85311508178711,1.35398535892881
"56","RB","Phil Mafah",5500,"BC","CLEMSON",3,34.5,14,4.31539278060076,2.1516749615696,5.87143278121948,1.067533232949
"57","RB","Noah Cain",5400,"TENN","LSU",3,30.75,33.75,6.10688159365816,2.36812836786474,8.46141147613525,1.56692805113616
"58","RB","Miles Davis",5300,"ND","BYU",3,23.75,27.75,2.5511118311189,2.61936179505927,4.10994243621826,0.775460837022314
"59","RB","Ollie Gordon",5200,"TTU","OKLA STATE",3,37.75,28.75,2.88903293410212,2.57370995978558,5.51163578033447,1.05992995775663
"60","RB","Emani Bailey",5000,"KU","TCU",3,37.75,30.75,3.30769394528929,1.99744093136381,7.88893508911133,1.57778701782227
"61","RB","Colby McDonald",5000,"PUR","MARYLAND",2,31.25,28.25,9.08398236594938,1.79094468094202,9.39376544952393,1.87875308990479
"62","RB","Simeon Price",4900,"ARK","MISS STATE",3,33.25,24.25,2.52920600448173,2.85163797077011,5.51163578033447,1.12482362863969
"63","RB","Keilan Robinson",4800,"OU","TEXAS",3,37.25,28.75,3.97834019364551,2.26506349668013,5.87143278121948,1.22321516275406
"64","RB","Roydell Williams",4600,"TXAM","ALABAMA",3,36.25,12.25,4.52202533100747,1.65463732061878,7.39489078521729,1.60758495330811
"65","RB","Raleek Brown",4600,"WSU","USC",3,38.75,26.25,3.68566920255105,1.95177535776989,7.41675806045532,1.61233870879464
"66","RB","Dylan Sampson",4500,"LSU","TENNESSEE",3,33.75,30.75,5.4230841985683,1.8852590819332,10.1540193557739,2.25644874572754
