"","player","Salary","TeamAbbrev","dk_opp_abbr","string","implied_total","opp_implied_total","est_ra","est_re","est_dkpts","value"
"1","Deneric Prince",6400,"TLSA","MEM",1,27.5,34,17.6555016266419,2.13865002262831,19.9534530639648,3.11772704124451
"2","Chris Smith",6000,"ULL","GSU",1,31.5,28,14.3806956118316,3.17876921285846,16.2892570495605,2.71487617492676
"3","Brandon Thomas",4900,"MEM","TLSA",1,34,27.5,12.3443998704514,1.8146228782653,12.9355430603027,2.63990674700056
"4","Jalen White",4500,"GSU","ULL",1,28,31.5,20.9471337525551,3.45149336857176,17.9645195007324,3.9921154446072
"5","Asa Martin",5900,"MEM","TLSA",2,34,27.5,8.23933271962142,3.06883130409319,10.5357437133789,1.78571927345405
"6","Gerald Green",5100,"GSU","ULL",2,28,31.5,7.74169571833476,2.42176483267909,8.0027437210083,1.56916543549182
"7","Steven Anderson",5000,"TLSA","MEM",2,27.5,34,8.64310132009601,1.86800289754415,9.20054721832275,1.84010944366455
"8","Terrence Williams",4200,"ULL","GSU",2,31.5,28,12.7207378167356,2.25201803777855,13.8330421447754,3.29358146304176
"9","Jordan Ford",4600,"TLSA","MEM",3,27.5,34,3.93371182375379,2.45464874148284,7.00994396209717,1.52390086132547
"10","Jevyon Ducker",3500,"MEM","TLSA",3,34,27.5,5.87474766642608,1.99875654742663,7.47557497024536,2.13587856292725
"11","Jacob Kibodi",3200,"ULL","GSU",3,31.5,28,5.67637288606379,2.42397921920931,8.10904407501221,2.53407627344131
"12","OJ Arnold",3000,"GSU","ULL",3,28,31.5,2.03650508015211,2.40991788556635,4.81760931015015,1.60586977005005
"13","Dre'lyn Washington",3100,"ULL","GSU",4,31.5,28,5.67146279468371,2.10240154503631,8.10904407501221,2.61582066935878
"14","Terron Dixon II",3000,"GSU","ULL",4,28,31.5,1.7338257205138,2.37789913038068,4.81760931015015,1.60586977005005
